ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Has a mobile phone,Has a work phone,Has a phone,Has an email,Family member count,Is high risk,Employment_status_encoded,Education_level_encoded,Marital_status_encoded,Dwelling_encoded
5149586,0,1,1,2,126000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,3,1,2,1
5067965,1,1,1,0,360000.0,Working,Higher education,Married,House / apartment,1,0,0,0,2,0,3,2,2,1
5149768,0,1,1,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,3,1,2,1
5048072,0,0,1,0,193500.0,Working,Higher education,Single / not married,House / apartment,1,0,1,0,1,0,3,2,4,1
5026180,1,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5023650,0,0,0,0,225000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,0,0,0,1,0,2,3,4,1
5092111,1,0,0,0,270000.0,State servant,Secondary / secondary special,Single / not married,With parents,1,0,0,1,1,0,1,1,4,3
5069321,1,1,1,0,270000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,0,1,0,1,0,2,3,4,1
5037089,0,1,1,2,180000.0,Working,Higher education,Single / not married,Municipal apartment,1,0,0,0,3,0,3,2,4,2
5024583,0,1,1,2,315000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,1,1,2,1
5114594,1,0,1,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,0,3,1,3,1
5061474,1,1,1,1,324000.0,Working,Higher education,Married,House / apartment,1,1,1,0,3,0,3,2,2,1
5054069,1,1,0,0,270000.0,Working,Higher education,Married,House / apartment,1,1,0,0,2,0,3,2,2,1
5139680,0,1,0,1,166500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,3,0,2,1,3,1
5140121,0,1,1,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,0,3,1,4,1
5029406,1,0,0,0,135000.0,Working,Higher education,Single / not married,With parents,1,0,1,0,1,0,3,2,4,3
5142320,1,1,1,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,0,2,1,3,1
5010722,0,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,0,3,1,2,1
5115893,1,1,0,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5051219,1,1,0,0,540000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,2,0,2,2,2,1
5022295,0,0,0,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,3,0,3,1,3,1
5046151,0,1,1,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,1,1,2,1
5054270,0,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,3,1,2,1
5115451,0,1,1,0,270000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,2,0,2,2,2,1
5023743,0,0,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5022643,0,0,1,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,3,0,3,1,2,1
5029125,0,0,1,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5105445,0,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5050556,1,0,0,2,225000.0,Working,Higher education,Civil marriage,House / apartment,1,1,0,0,4,0,3,2,3,1
5054488,0,0,1,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5105553,0,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5105957,0,0,0,0,63000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5106048,0,1,0,2,81000.0,Working,Higher education,Married,House / apartment,1,1,0,0,4,0,3,2,2,1
5091195,0,0,1,1,67500.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,2,0,3,1,1,1
5047968,0,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5117550,1,1,0,1,148500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,3,0,2,1,2,1
5149291,0,1,1,1,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,3,0,3,1,3,1
5065610,0,0,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5118564,0,1,1,0,180000.0,Working,Higher education,Married,Co-op apartment,1,0,0,0,2,0,3,2,2,4
5149499,1,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,0,3,1,2,1
5041662,0,1,1,1,333000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,3,0,2,2,2,1
5036080,0,0,1,2,153000.0,Working,Higher education,Married,House / apartment,1,1,1,0,4,0,3,2,2,1
5095501,0,0,1,0,337500.0,State servant,Higher education,Married,House / apartment,1,0,0,0,2,0,1,2,2,1
5132947,0,0,1,1,157500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,2,0,1,1,4,1
5091378,0,1,1,2,216000.0,Working,Higher education,Married,House / apartment,1,0,0,0,4,0,3,2,2,1
5145781,0,1,1,4,112500.0,Working,Higher education,Married,House / apartment,1,0,0,0,6,0,3,2,2,1
5045356,1,1,1,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5023603,0,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5137302,1,1,0,2,157500.0,Commercial associate,Higher education,Separated,Office apartment,1,0,1,0,3,0,2,2,1,6
5045380,1,1,1,0,261000.0,Working,Incomplete higher,Married,House / apartment,1,0,1,0,2,0,3,3,2,1
5116845,1,0,1,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,3,1,2,1
5067821,1,0,1,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,0,2,1,4,1
5142975,0,0,0,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,1,0,3,1,4,1
5026474,0,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5135437,1,0,1,0,315000.0,Working,Higher education,Married,House / apartment,1,1,0,0,2,0,3,2,2,1
5067385,1,1,1,2,254700.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,4,0,2,1,2,1
5089558,0,1,0,0,157500.0,Working,Incomplete higher,Single / not married,House / apartment,1,1,0,0,1,0,3,3,4,1
5068479,1,1,0,1,229500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,1,1,2,1
5010600,0,0,1,2,90000.0,Working,Higher education,Married,House / apartment,1,0,0,0,4,0,3,2,2,1
5045670,0,0,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5096683,0,1,0,0,405000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5067673,1,1,1,0,225000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,1,1,0,3,1,4,5
5041819,0,1,0,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,2,0,3,1,2,2
5090270,1,1,1,2,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,2,1,2,1
5091552,0,0,1,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,2,1,2,1
5090752,1,1,0,0,1350000.0,Commercial associate,Higher education,Married,Municipal apartment,1,0,1,1,2,0,2,2,2,2
5065787,0,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5036132,1,0,1,1,616500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,3,0,2,2,2,1
5062690,1,1,1,0,247500.0,State servant,Secondary / secondary special,Married,Municipal apartment,1,1,0,1,2,0,1,1,2,2
5132567,0,0,1,1,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,3,0,2,1,3,1
5142811,1,1,0,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,1,1,2,1
5097029,1,0,0,0,202500.0,State servant,Higher education,Single / not married,With parents,1,1,1,0,1,0,1,2,4,3
5096857,1,1,1,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5105544,0,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,3,1,2,1
5022649,1,1,1,1,135000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,3,0,2,2,2,1
5024666,0,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5090596,1,1,0,0,189000.0,Working,Secondary / secondary special,Civil marriage,With parents,1,0,0,0,2,0,3,1,3,3
5054038,0,0,0,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,3,0,3,1,2,1
5054680,1,0,1,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1,0,2,2,4,1
5137425,1,1,0,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,3,0,3,1,2,1
5117355,0,0,1,3,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,5,0,2,1,2,1
5125769,0,0,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,3,1,2,1
5125601,0,1,1,0,450000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2,0,2,2,2,1
5036541,1,1,0,0,85500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5026148,0,0,1,1,202500.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,1,1,1,0,3,0,2,3,3,1
5126578,1,1,0,0,202500.0,Working,Lower secondary,Married,Rented apartment,1,1,1,0,2,0,3,4,2,5
5033677,1,1,1,0,900000.0,Working,Higher education,Married,House / apartment,1,0,0,0,2,0,3,2,2,1
5022627,1,1,0,0,247500.0,State servant,Higher education,Married,With parents,1,1,1,1,2,0,1,2,2,3
5025012,0,1,0,0,112500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,2,0,2,2,2,1
5149241,1,0,0,0,225000.0,Commercial associate,Higher education,Married,With parents,1,0,1,0,2,0,2,2,2,3
5089779,1,1,1,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5036969,1,1,0,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,2,1,2,1
5008913,0,0,1,0,297000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,0,1,0,2,1,4,5
5088999,0,0,0,2,171000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,0,3,1,2,1
5036064,0,1,1,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,1,1,2,1
5058551,1,1,1,0,135000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,1,0,3,2,4,1
5066539,1,1,1,1,900000.0,Working,Secondary / secondary special,Married,Co-op apartment,1,0,0,0,3,0,3,1,2,4
5052818,0,0,1,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,1,0,3,1,4,1
5096833,1,1,0,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,0,2,1,4,1
5069178,0,0,1,0,225000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,1,0,3,2,4,1
5142459,0,0,1,0,67500.0,Commercial associate,Higher education,Separated,House / apartment,1,0,1,0,1,1,2,2,1,1
5088805,1,1,1,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,1,1,2,1
5061118,1,0,1,0,112500.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,2,0,3,2,3,1
5068506,0,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,2,1,2,1
5028862,1,0,1,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,0,3,1,3,1
5114077,0,1,0,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,4,0,3,1,2,1
5096463,1,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5025961,0,0,1,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5033591,0,1,0,0,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,1,0,2,0,2,2,3,1
5037022,0,0,1,2,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,4,0,2,1,2,1
5117817,1,1,0,0,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5126570,1,0,0,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5125474,0,1,1,0,207000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,3,1,2,1
5036277,1,0,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5045246,0,1,1,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,3,0,2,1,2,1
5096527,0,0,0,0,135000.0,Working,Secondary / secondary special,Widow,Co-op apartment,1,0,0,0,1,1,3,1,5,4
5116329,0,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5142683,1,0,0,2,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,4,0,2,1,2,1
5068805,1,1,1,1,112500.0,Working,Higher education,Married,House / apartment,1,0,0,1,3,0,3,2,2,1
5045165,0,1,1,2,126000.0,Working,Incomplete higher,Married,House / apartment,1,0,1,0,4,0,3,3,2,1
5148566,0,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5054130,1,0,0,0,190399.5,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,2,1,2,1
5078851,1,1,1,0,135000.0,Working,Higher education,Civil marriage,House / apartment,1,1,1,0,2,0,3,2,3,1
5116321,0,0,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,3,1,2,1
5146584,1,1,1,0,135000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,2,0,3,1,2,3
5054684,1,0,1,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1,0,2,2,4,1
5041492,1,1,1,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,0,3,1,3,1
5125688,0,0,1,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,2,1,2,1
5104848,0,1,1,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,3,1,2,1
5089695,0,0,0,0,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,0,3,1,3,1
5029026,0,0,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,3,0,3,1,2,1
5046278,0,0,0,1,99000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,1,0,1,0,3,0,3,1,3,2
5150040,1,0,0,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,1,0,0,0,1,0,3,1,4,3
5045567,0,0,1,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5033952,0,0,1,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,1,2,0,3,1,3,1
5053721,0,1,1,1,225000.0,Working,Higher education,Separated,House / apartment,1,0,0,0,2,0,3,2,1,1
5117480,0,0,0,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,3,1,2,1
5036134,1,1,1,0,675000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,2,0,2,2,2,1
5045722,1,0,0,1,216000.0,Commercial associate,Higher education,Separated,House / apartment,1,0,0,0,2,0,2,2,1,1
5008962,0,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5142339,0,1,0,2,180000.0,Working,Higher education,Married,House / apartment,1,0,0,0,4,0,3,2,2,1
5105030,1,0,1,0,225000.0,Working,Incomplete higher,Married,House / apartment,1,1,1,0,2,0,3,3,2,1
5022111,0,0,1,1,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,1,2,0,3,1,4,1
5054228,0,0,0,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,4,0,3,1,2,1
5146456,0,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5125623,1,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5008853,1,1,1,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,2,1,2,1
5066427,0,0,1,1,225000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,3,0,2,2,2,1
5033914,0,1,1,0,112500.0,Working,Higher education,Civil marriage,House / apartment,1,0,1,0,2,0,3,2,3,1
5010820,0,1,1,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5034016,0,1,1,0,180000.0,Working,Higher education,Married,House / apartment,1,1,1,0,2,0,3,2,2,1
5146039,0,0,1,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,0,2,1,4,1
5069073,0,1,1,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,1,1,2,1
5113500,1,1,1,0,225000.0,Commercial associate,Incomplete higher,Single / not married,With parents,1,0,0,1,1,0,2,3,4,3
5095303,0,1,1,0,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,2,0,3,2,2,1
5010998,0,0,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5114457,0,1,1,2,675000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,3,1,2,1
5048516,0,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5099709,0,0,1,1,157500.0,Working,Higher education,Married,House / apartment,1,0,0,0,3,0,3,2,2,1
5132772,1,0,1,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,0,2,1,2,1
5009391,1,0,0,0,279000.0,State servant,Higher education,Single / not married,House / apartment,1,0,0,0,1,0,1,2,4,1
5054515,0,0,1,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,0,3,1,2,1
5047927,1,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,2,1,2,1
5026200,1,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5024664,0,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5010670,1,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5069018,0,0,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5048397,0,0,1,0,360000.0,Commercial associate,Higher education,Separated,House / apartment,1,0,1,0,1,0,2,2,1,1
5067163,0,0,0,0,122400.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,2,0,3,1,2,1
5050582,0,0,0,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5099738,0,0,1,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1,0,3,1,1,1
5092323,0,0,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
